[2025-10-23 21:47:06] [INFO    ] discord.client: logging in using static token
[2025-10-23 21:56:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 119, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-10-23T18:56:29.344000+00:00', 'pinned': False, 'nonce': '1430993295344926720', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1205879360368934973'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-07T19:21:35.931000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1430993300227096608', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'https://cdn.discordapp.com/attachments/796337787984019456/1209595783733837824/giphy-21.gif', 'components': [], 'channel_type': 0, 'channel_id': '1180815570862620772', 'author': {'username': 'autizmiko', 'public_flags': 0, 'primary_guild': None, 'id': '702086913393295463', 'global_name': 'tedo', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '561d4414e90151e5153570dd9ab2a972'}, 'attachments': [], 'guild_id': '1180814867704315904'}}
[2025-10-23 21:56:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-23 21:56:28] [DEBUG   ] discord.client: Dispatching event message
[2025-10-23 21:56:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 120, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-10-23T18:56:29.344000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1205879360368934973'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-07T19:21:35.931000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1430993300227096608', 'flags': 0, 'embeds': [{'url': 'https://cdn.discordapp.com/attachments/796337787984019456/1209595783733837824/giphy-21.gif', 'type': 'image', 'thumbnail': {'width': 480, 'url': 'https://cdn.discordapp.com/attachments/796337787984019456/1209595783733837824/giphy-21.gif?ex=68fb371c&is=68f9e59c&hm=e1ac463dcc9472cdb1c97bc4d22378eefac6bbf6e845116c1b8454142e118a81&', 'proxy_url': 'https://media.discordapp.net/attachments/796337787984019456/1209595783733837824/giphy-21.gif?ex=68fb371c&is=68f9e59c&hm=e1ac463dcc9472cdb1c97bc4d22378eefac6bbf6e845116c1b8454142e118a81&', 'placeholder_version': 1, 'placeholder': '1BgGFop/dIifNJele+eFJ3hDV4uAcBg=', 'height': 384, 'flags': 32, 'content_type': 'image/gif'}, 'id': '1430993302580232333'}], 'edited_timestamp': None, 'content': 'https://cdn.discordapp.com/attachments/796337787984019456/1209595783733837824/giphy-21.gif', 'components': [], 'channel_type': 0, 'channel_id': '1180815570862620772', 'author': {'username': 'autizmiko', 'public_flags': 0, 'primary_guild': None, 'id': '702086913393295463', 'global_name': 'tedo', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '561d4414e90151e5153570dd9ab2a972'}, 'attachments': [], 'guild_id': '1180814867704315904'}}
[2025-10-23 21:56:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-23 21:56:28] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-10-23 21:56:28] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-10-23 21:56:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 121, 'op': 0, 'd': {'user_id': '1025650665046941716', 'timestamp': 1761245791, 'member': {'user': {'username': 'bani4ka', 'public_flags': 128, 'primary_guild': {'tag': 'Moth', 'identity_guild_id': '1399499826164404254', 'identity_enabled': True, 'badge': 'a2994780f38f395e66a24012b6ec85a9'}, 'id': '1025650665046941716', 'global_name': 'bani', 'display_name_styles': None, 'display_name': 'bani', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '6995a088c3030eb79c33d1cd78856342'}, 'roles': ['1430985946110754827', '1205879360368934973'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-22T06:52:08.667000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1180815570862620772', 'guild_id': '1180814867704315904'}}
[2025-10-23 21:56:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-23 21:56:30] [DEBUG   ] discord.client: Dispatching event typing
[2025-10-23 21:56:30] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-10-23 21:56:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 122, 'op': 0, 'd': {'user_id': '1025650665046941716', 'timestamp': 1761245799, 'member': {'user': {'username': 'bani4ka', 'public_flags': 128, 'primary_guild': {'tag': 'Moth', 'identity_guild_id': '1399499826164404254', 'identity_enabled': True, 'badge': 'a2994780f38f395e66a24012b6ec85a9'}, 'id': '1025650665046941716', 'global_name': 'bani', 'display_name_styles': None, 'display_name': 'bani', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '6995a088c3030eb79c33d1cd78856342'}, 'roles': ['1430985946110754827', '1205879360368934973'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-22T06:52:08.667000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1180815570862620772', 'guild_id': '1180814867704315904'}}
[2025-10-23 21:56:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-23 21:56:38] [DEBUG   ] discord.client: Dispatching event typing
[2025-10-23 21:56:38] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-10-23 21:56:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 123, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-10-23T18:56:40.427000+00:00', 'pinned': False, 'nonce': '1430993340723101696', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1430985946110754827', '1205879360368934973'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-22T06:52:08.667000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1430993346712703186', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'shtoto predi da go promenq mojeshe da si member is da si dadesh co owner', 'components': [], 'channel_type': 0, 'channel_id': '1180815570862620772', 'author': {'username': 'bani4ka', 'public_flags': 128, 'primary_guild': {'tag': 'Moth', 'identity_guild_id': '1399499826164404254', 'identity_enabled': True, 'badge': 'a2994780f38f395e66a24012b6ec85a9'}, 'id': '1025650665046941716', 'global_name': 'bani', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'Moth', 'identity_guild_id': '1399499826164404254', 'identity_enabled': True, 'badge': 'a2994780f38f395e66a24012b6ec85a9'}, 'avatar_decoration_data': None, 'avatar': '6995a088c3030eb79c33d1cd78856342'}, 'attachments': [], 'guild_id': '1180814867704315904'}}
[2025-10-23 21:56:39] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-23 21:56:39] [DEBUG   ] discord.client: Dispatching event message
[2025-10-23 21:56:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 124, 'op': 0, 'd': {'user': {'id': '1376317021201104968'}, 'status': 'dnd', 'processed_at_timestamp': 1761245801537, 'guild_id': '1180814867704315904', 'client_status': {'desktop': 'dnd'}, 'activities': [{'type': 0, 'timestamps': {'start': 1761244640000}, 'session_id': 'dd4917d0909ebd9aae75041158329729', 'platform': 'desktop', 'party': {'size': [4, 16], 'id': 'f41c9b6c0b179b976b032f3299396563'}, 'name': 'Fortnite', 'id': '80dc5716f608e46c', 'flags': 194, 'details': 'Joinable Game - BOX PVP - 2 / 16', 'created_at': 1761245801537, 'assets': {'small_text': 'Tier 422', 'small_image': '443231156620754945'}, 'application_id': '432980957394370572'}]}}
[2025-10-23 21:56:40] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-23 21:56:40] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-10-23 21:56:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 124.
[2025-10-23 21:56:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-23 21:56:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_REACTION_ADD', 's': 125, 'op': 0, 'd': {'user_id': '702086913393295463', 'type': 0, 'message_id': '1430993346712703186', 'message_author_id': '1025650665046941716', 'member': {'user': {'username': 'autizmiko', 'public_flags': 0, 'primary_guild': None, 'id': '702086913393295463', 'global_name': 'tedo', 'display_name_styles': None, 'display_name': 'tedo', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '561d4414e90151e5153570dd9ab2a972'}, 'roles': ['1205879360368934973'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-07T19:21:35.931000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'emoji': {'name': '🐴', 'id': None}, 'channel_id': '1180815570862620772', 'burst': False, 'guild_id': '1180814867704315904'}}
[2025-10-23 21:56:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-23 21:56:48] [DEBUG   ] discord.client: Dispatching event raw_reaction_add
[2025-10-23 21:56:48] [DEBUG   ] discord.client: Dispatching event reaction_add
[2025-10-23 21:56:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 126, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-10-23T18:56:54.071000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-10-23T18:56:29.344000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1430993300227096608', 'flags': 0, 'embeds': [{'url': 'https://cdn.discordapp.com/attachments/796337787984019456/1209595783733837824/giphy-21.gif', 'type': 'image', 'thumbnail': {'width': 480, 'url': 'https://cdn.discordapp.com/attachments/796337787984019456/1209595783733837824/giphy-21.gif?ex=68fb371c&is=68f9e59c&hm=e1ac463dcc9472cdb1c97bc4d22378eefac6bbf6e845116c1b8454142e118a81&', 'proxy_url': 'https://media.discordapp.net/attachments/796337787984019456/1209595783733837824/giphy-21.gif?ex=68fb371c&is=68f9e59c&hm=e1ac463dcc9472cdb1c97bc4d22378eefac6bbf6e845116c1b8454142e118a81&', 'placeholder_version': 1, 'placeholder': '1BgGFop/dIifNJele+eFJ3hDV4uAcBg=', 'height': 384, 'flags': 32, 'content_type': 'image/gif'}, 'id': '1430993302580232333'}], 'edited_timestamp': None, 'content': 'https://cdn.discordapp.com/attachments/796337787984019456/1209595783733837824/giphy-21.gif', 'components': [], 'channel_id': '1180815570862620772', 'author': {'username': 'autizmiko', 'public_flags': 0, 'primary_guild': None, 'id': '702086913393295463', 'global_name': 'tedo', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '561d4414e90151e5153570dd9ab2a972'}, 'attachments': []}, 'pinned': False, 'nonce': '1430993397870493696', 'message_reference': {'type': 0, 'message_id': '1430993300227096608', 'guild_id': '1180814867704315904', 'channel_id': '1180815570862620772'}, 'mentions': [{'username': 'autizmiko', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1205879360368934973'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-07T19:21:35.931000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '702086913393295463', 'global_name': 'tedo', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '561d4414e90151e5153570dd9ab2a972'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1430985946110754827', '1205879360368934973'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-22T06:52:08.667000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1430993403939786823', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'https://cdn.discordapp.com/attachments/972645554750369873/1373963255604711466/hasd.gif', 'components': [], 'channel_type': 0, 'channel_id': '1180815570862620772', 'author': {'username': 'bani4ka', 'public_flags': 128, 'primary_guild': {'tag': 'Moth', 'identity_guild_id': '1399499826164404254', 'identity_enabled': True, 'badge': 'a2994780f38f395e66a24012b6ec85a9'}, 'id': '1025650665046941716', 'global_name': 'bani', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'Moth', 'identity_guild_id': '1399499826164404254', 'identity_enabled': True, 'badge': 'a2994780f38f395e66a24012b6ec85a9'}, 'avatar_decoration_data': None, 'avatar': '6995a088c3030eb79c33d1cd78856342'}, 'attachments': [], 'guild_id': '1180814867704315904'}}
[2025-10-23 21:56:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-23 21:56:52] [DEBUG   ] discord.client: Dispatching event message
[2025-10-23 21:56:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 127, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-10-23T18:56:54.071000+00:00', 'position': 0, 'pinned': False, 'message_reference': {'type': 0, 'message_id': '1430993300227096608', 'guild_id': '1180814867704315904', 'channel_id': '1180815570862620772'}, 'mentions': [{'username': 'autizmiko', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1205879360368934973'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-07T19:21:35.931000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '702086913393295463', 'global_name': 'tedo', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '561d4414e90151e5153570dd9ab2a972'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1430985946110754827', '1205879360368934973'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-22T06:52:08.667000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1430993403939786823', 'flags': 0, 'embeds': [{'url': 'https://cdn.discordapp.com/attachments/972645554750369873/1373963255604711466/hasd.gif', 'type': 'image', 'thumbnail': {'width': 616, 'url': 'https://cdn.discordapp.com/attachments/972645554750369873/1373963255604711466/hasd.gif?ex=68fb4dff&is=68f9fc7f&hm=65e78a16673a8c0ba287af35329ff63670ad56e2410353725d30657cd543a249&', 'proxy_url': 'https://media.discordapp.net/attachments/972645554750369873/1373963255604711466/hasd.gif?ex=68fb4dff&is=68f9fc7f&hm=65e78a16673a8c0ba287af35329ff63670ad56e2410353725d30657cd543a249&', 'placeholder_version': 1, 'placeholder': 'lhiKFQIeWWaAdmeXaWmApwV4l5hwiXAZJw==', 'height': 679, 'flags': 0, 'content_type': 'image/gif'}, 'reference_id': '1430993403939786823', 'id': '1430993404929769613'}], 'edited_timestamp': None, 'content': 'https://cdn.discordapp.com/attachments/972645554750369873/1373963255604711466/hasd.gif', 'components': [], 'channel_type': 0, 'channel_id': '1180815570862620772', 'author': {'username': 'bani4ka', 'public_flags': 128, 'primary_guild': {'tag': 'Moth', 'identity_guild_id': '1399499826164404254', 'identity_enabled': True, 'badge': 'a2994780f38f395e66a24012b6ec85a9'}, 'id': '1025650665046941716', 'global_name': 'bani', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'Moth', 'identity_guild_id': '1399499826164404254', 'identity_enabled': True, 'badge': 'a2994780f38f395e66a24012b6ec85a9'}, 'avatar_decoration_data': None, 'avatar': '6995a088c3030eb79c33d1cd78856342'}, 'attachments': [], 'guild_id': '1180814867704315904'}}
[2025-10-23 21:56:53] [DEBUG   ] discord.client: Dispatching event socket_event_type
